com.samsung.shealth.tracker.pedometer_step_count,6212007,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
25346,4,0,50,2022-04-17 20:48:00.000,,,2022-04-17 20:48:59.590,2022-04-17 20:48:46.676,50,1.5157775,38.41992,2.0528564,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 20:49:00.000,e3b6e92e-120d-44ad-ae9c-2a22aefaa31e,
57229,4,0,103,2022-04-15 17:42:00.000,,,2022-04-15 17:43:35.302,2022-04-15 17:42:47.436,103,1.3071871,74.80977,4.1198997,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 17:43:00.000,a96485d7-b54f-4bcf-9cf4-739843e60318,
3407,4,0,8,2022-04-16 17:33:00.000,,,2022-04-16 17:33:59.454,2022-04-16 17:33:59.454,8,2.2627835,7.7109375,0.36157227,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-16 17:34:00.000,4dd807ee-4312-44fe-a573-2553387b02c3,
10906,4,0,23,2022-04-17 14:52:00.000,,,2022-04-17 14:55:00.050,2022-04-17 14:55:00.050,23,1.6339637,17.820312,0.94940186,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 14:53:00.000,17fda50a-7b78-443d-ac6a-28c8539f759d,
47166,4,0,75,2022-04-17 20:49:00.000,,,2022-04-17 20:50:06.959,2022-04-17 20:49:00.275,75,1.2017665,56.683594,3.1000977,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 20:50:00.000,fb518cda-bd56-46c4-835f-fbde3f0bc2d4,
8122,4,0,11,2022-04-17 02:57:00.000,,,2022-04-17 02:59:32.258,2022-04-17 02:59:32.258,11,0.8888889,7.22,0.53,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-17 02:58:00.000,e3181dd2-ada5-4173-9865-43d464d880f7,
8499,4,0,16,2022-04-17 14:53:00.000,,,2022-04-17 14:55:00.088,2022-04-17 14:55:00.088,16,1.4339321,12.1875,0.65948486,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 14:54:00.000,de571465-ee70-4f2a-9603-7c0006561e2b,
1736,4,0,2,2022-04-17 20:50:00.000,,,2022-04-17 20:50:07.136,2022-04-17 20:50:07.136,2,0.8504803,1.4765625,0.083740234,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 20:51:00.000,1e82e36f-ca0f-46e7-95cc-a09f9d634404,
20288,4,0,30,2022-04-16 17:34:00.000,,,2022-04-16 17:35:00.015,2022-04-16 17:34:33.014,30,1.0950594,22.216797,1.2585449,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-16 17:35:00.000,ef9741bc-5730-48e7-ae38-d1be7be28112,
33437,4,0,71,2022-04-17 14:54:00.000,,,2022-04-17 14:55:00.127,2022-04-17 14:55:00.127,71,1.6915401,56.560547,2.8759155,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 14:55:00.000,943c9754-e24b-4e20-9664-84cb78f2d183,
14786,4,0,24,2022-04-16 06:18:00.000,,,2022-04-16 06:19:47.482,2022-04-16 06:19:47.482,24,1.1388888,16.84,0.97,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-16 06:19:00.000,077a077e-b871-4ec4-948e-dea9cba6d039,
8832,4,2,8,2022-04-17 21:26:00.000,,,2022-04-17 21:26:50.535,2022-04-17 21:26:48.531,10,1.2118217,10.703125,0.78967285,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 21:27:00.000,69e32269-8462-4d59-8dfd-df0a487840e7,
60000,4,0,114,2022-04-17 14:55:00.000,,,2022-04-17 14:55:59.988,2022-04-17 14:55:00.310,114,1.4961914,89.771484,4.6297607,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 14:56:00.000,6e20f9b4-6f32-45bb-aaea-38ccf28d04a7,
13378,4,0,25,2022-04-17 02:59:00.000,,,2022-04-17 02:59:55.540,2022-04-17 02:59:32.667,25,1.3701011,18.33,0.95,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-17 03:00:00.000,f28e6bb8-b2cd-4a95-beb9-6a416c62398e,
6876,4,0,6,2022-04-17 21:44:00.000,,,2022-04-17 21:44:07.127,2022-04-17 21:44:07.127,6,0.6396286,4.3984375,0.25427246,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 21:45:00.000,832d02ce-2ec5-44fd-9f08-0ead1b938bbf,
38606,4,0,34,2022-04-16 17:35:00.000,,,2022-04-16 17:35:59.209,2022-04-16 17:35:00.545,34,0.6676704,25.776367,1.4033813,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-16 17:36:00.000,df60e26a-9370-4065-b199-d3b117bc5ab2,
47162,4,0,87,2022-04-17 14:56:00.000,,,2022-04-17 14:56:49.973,2022-04-17 14:56:15.384,87,1.4217659,67.05469,3.555481,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 14:57:00.000,409029bc-7fb8-4111-830e-22a74f94a010,
59460,4,0,107,2022-04-15 17:43:00.000,,,2022-04-15 17:44:36.476,2022-04-15 17:43:35.444,107,1.3126171,78.049416,4.2800074,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 17:44:00.000,859d7b85-a22e-4dd4-9180-7be1a52544ef,
31036,4,0,53,2022-04-17 22:11:00.000,,,2022-04-17 22:13:55.505,2022-04-17 22:13:55.505,53,1.2864735,39.927734,2.1887207,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 22:12:00.000,7522b536-1a7d-4f03-aa24-be8397922ac7,
22500,4,0,40,2022-04-17 14:57:00.000,,,2022-04-17 14:57:52.659,2022-04-17 14:57:07.608,40,1.3482089,30.335938,1.6570435,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 14:58:00.000,6a63f02c-3943-49e8-9216-439d315d3ac9,
14913,4,0,24,2022-04-17 03:00:00.000,,,2022-04-17 03:00:52.468,2022-04-17 03:00:52.468,24,1.1111112,16.57,1.0,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-17 03:01:00.000,59196557-91ef-4406-b5f5-a8d3687c9ea6,
52504,4,0,98,2022-04-17 22:12:00.000,,,2022-04-17 22:13:55.554,2022-04-17 22:13:55.554,98,1.4325695,75.2168,4.0128174,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 22:13:00.000,e7def0d8-d13c-4a53-97dc-8274fa3667cc,
22092,4,0,44,2022-04-16 17:36:00.000,,,2022-04-16 17:36:30.383,2022-04-16 17:36:05.568,44,1.5327048,33.86133,1.807312,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-16 17:37:00.000,f36eeb19-0d6a-410f-9375-75fb264b84b7,
14619,4,2,22,2022-04-17 14:58:00.000,,,2022-04-17 14:58:56.020,2022-04-17 14:58:55.909,24,1.4470831,21.15625,1.3554688,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 14:59:00.000,e5e2ca33-5e76-44d9-8005-b8dff1243c28,
49973,4,0,95,2022-04-17 22:13:00.000,,,2022-04-17 22:14:00.318,2022-04-17 22:13:55.613,95,1.4864538,74.2832,3.8671875,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 22:14:00.000,cb7fa94b-50aa-4975-90be-c096f93b8d39,
55949,4,0,91,2022-04-16 06:21:00.000,,,2022-04-16 06:24:58.318,2022-04-16 06:24:58.318,91,1.1388888,63.72,3.64,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-16 06:22:00.000,16fa2dba-b0c0-4522-b446-bf6bdf080441,
14809,4,0,25,2022-04-17 15:03:00.000,,,2022-04-17 15:03:59.566,2022-04-17 15:03:40.509,25,1.2706572,18.81836,1.0332031,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 15:04:00.000,17938da1-bb57-4205-830d-5e3846573221,
58034,4,0,107,2022-04-17 22:14:00.000,,,2022-04-17 22:14:59.885,2022-04-17 22:14:00.383,107,1.4250091,82.69922,4.3703613,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 22:15:00.000,bb9608ea-0469-4d09-a89e-2afb5c5e2446,
40355,4,0,77,2022-04-17 03:01:00.000,,,2022-04-17 03:02:06.019,2022-04-17 03:02:06.019,77,1.4166666,57.17,2.99,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-17 03:02:00.000,c99155c7-cf1f-4cc9-8550-b4eedb9085e2,
10044,4,0,16,2022-04-17 15:04:00.000,,,2022-04-17 15:04:27.507,2022-04-17 15:04:00.240,16,1.1831692,11.884766,0.66674805,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 15:05:00.000,2ff38449-bf86-481a-89aa-5a1f49837ad2,
2988,4,0,7,2022-04-16 17:37:00.000,,,2022-04-16 17:37:18.419,2022-04-16 17:37:18.175,7,1.9290596,5.7646484,0.2828369,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-16 17:38:00.000,b8a0d899-f705-4168-a802-633b4bad4605,
52650,4,0,106,2022-04-17 22:15:00.000,,,2022-04-17 22:15:59.456,2022-04-17 22:15:00.491,106,1.5934577,83.896484,4.2977295,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 22:16:00.000,39c422bc-ebf0-42be-ac2a-4d9224f1c12a,
43992,4,0,75,2022-04-17 15:06:00.000,,,2022-04-17 15:07:22.530,2022-04-17 15:06:27.949,75,1.3444725,59.146484,3.0599365,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 15:07:00.000,9b2ffa41-f05a-4974-b85b-0edc4a840360,
57013,4,0,102,2022-04-15 17:44:00.000,,,2022-04-15 17:45:30.684,2022-04-15 17:44:37.130,102,1.3002224,74.130585,4.0499516,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 17:45:00.000,22bb96b1-5569-42e9-bd10-54b2ac7baa54,
32001,4,0,68,2022-04-17 03:02:00.000,,,2022-04-17 03:03:02.522,2022-04-17 03:02:06.328,68,1.6352243,52.329296,2.8101563,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-17 03:03:00.000,417536b8-012f-466f-a4d9-ef308dee6a0f,
60000,4,0,113,2022-04-17 22:16:00.000,,,2022-04-17 22:17:31.730,2022-04-17 22:16:00.098,113,1.4935222,89.61133,4.5825195,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 22:17:00.000,fec776aa-26de-454d-bc69-eded27dac562,
13651,4,0,28,2022-04-17 15:07:00.000,,,2022-04-17 15:07:22.588,2022-04-17 15:07:22.588,28,1.6392924,22.378906,1.1345215,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 15:08:00.000,6cc5a86c-f6cd-4d18-b631-90017ed38256,
59200,4,0,107,2022-04-16 17:39:00.000,,,2022-04-16 17:40:27.058,2022-04-16 17:39:37.420,107,1.4034923,83.08789,4.36261,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-16 17:40:00.000,98e4643e-d5c1-4237-8a1a-fb4b74e09d22,
59046,4,0,110,2022-04-17 22:17:00.000,,,2022-04-17 22:17:59.663,2022-04-17 22:17:31.819,110,1.4463532,85.40234,4.4849854,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 22:18:00.000,0e8e7144-a19a-4470-a88f-34f8b8242807,
58609,4,0,113,2022-04-17 15:41:00.000,,,2022-04-17 15:50:23.972,2022-04-17 15:50:23.972,113,1.4909778,87.384766,4.6221313,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 15:42:00.000,4b0ddabe-8013-49c1-a91b-2442bbc1bf3e,
55669,4,0,100,2022-04-16 06:22:00.000,,,2022-04-16 06:24:58.542,2022-04-16 06:24:58.542,100,1.3055556,72.68,3.94,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-16 06:23:00.000,a58fe9b2-3cab-4271-9490-4d9c7616e4d8,
13844,4,0,27,2022-04-17 03:03:00.000,,,2022-04-17 03:04:26.670,2022-04-17 03:03:02.844,27,1.4517967,20.09961,1.089956,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-17 03:04:00.000,af923d36-1f7e-45e8-b9c2-2b5019f91371,
15357,4,0,26,2022-04-17 20:48:00.000,,,2022-04-17 20:49:23.912,2022-04-17 20:48:51.179,26,1.1896799,18.27,1.0899999,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-17 20:49:00.000,faa3b980-eb20-4b0b-b03d-7298f1aac53f,
51604,4,0,106,2022-04-17 15:42:00.000,,,2022-04-17 15:50:24.007,2022-04-17 15:50:24.007,106,1.5924115,82.17578,4.3259277,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 15:43:00.000,503ddd77-91f7-4b00-8946-08b8992bf5c3,
13525,4,0,22,2022-04-16 17:40:00.000,,,2022-04-16 17:40:27.219,2022-04-16 17:40:27.219,22,1.2686676,17.15918,0.89624023,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-16 17:41:00.000,319aeabf-9ef8-4adf-9020-c974bb8f66b6,
47625,4,0,81,2022-04-17 20:49:00.000,,,2022-04-17 20:49:59.965,2022-04-17 20:49:24.389,81,1.2111336,57.68086,3.2698927,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-17 20:50:00.000,19801f88-c1f7-4454-999a-831241761c77,
58189,4,0,110,2022-04-17 15:43:00.000,,,2022-04-17 15:50:24.061,2022-04-17 15:50:24.061,110,1.461877,85.06641,4.4882812,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 15:44:00.000,85674b2d-a0b3-4b93-ae9b-48fb300231f3,
2593,4,0,4,2022-04-17 20:50:00.000,,,2022-04-17 20:54:59.032,2022-04-17 20:54:59.032,4,1.0833334,2.81,0.16,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-17 20:51:00.000,365c88e5-7981-4051-8a6f-8b51b91df154,
39747,4,0,80,2022-04-17 03:04:00.000,,,2022-04-17 03:05:10.818,2022-04-17 03:04:26.990,80,1.5187991,60.368435,3.2000442,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-17 03:05:00.000,f86a4f31-7be9-41da-90f4-6190d28249ae,
57422,4,0,111,2022-04-17 15:44:00.000,,,2022-04-17 15:50:24.097,2022-04-17 15:50:24.097,111,1.4948719,85.83984,4.529419,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 15:45:00.000,c17d75a6-3dc1-4a10-a32e-edf522b5c6f5,
7113,4,0,15,2022-04-15 17:45:00.000,,,2022-04-15 17:45:30.989,2022-04-15 17:45:30.989,15,1.6111112,11.46,0.59,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 17:46:00.000,a9b27183-f478-41bc-980a-d3bda1ecf6a6,
27327,4,0,55,2022-04-16 17:43:00.000,,,2022-04-16 17:44:18.714,2022-04-16 17:44:18.714,55,1.5570929,42.551758,2.2472534,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-16 17:44:00.000,24cf1049-0f52-4c4b-816e-a48d8fe86213,
16916,4,0,27,2022-04-17 22:11:00.000,,,2022-04-17 22:13:01.907,2022-04-17 22:11:46.515,27,1.1042341,18.68,1.09,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-17 22:12:00.000,2e093f24-0dc1-48f0-a19e-f99202b48651,
59188,4,0,116,2022-04-17 15:45:00.000,,,2022-04-17 15:50:24.155,2022-04-17 15:50:24.155,116,1.5337423,90.7793,4.715576,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 15:46:00.000,40fdb17f-8ec1-4c73-8e93-453517b71396,
58288,4,0,104,2022-04-17 22:12:00.000,,,2022-04-17 22:13:02.106,2022-04-17 22:13:02.106,104,1.2777778,74.48,4.16,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-17 22:13:00.000,24db4493-31b1-40ce-a9e0-f50179d01c20,
59891,4,0,115,2022-04-17 15:46:00.000,,,2022-04-17 15:50:24.202,2022-04-17 15:50:24.202,115,1.5011271,89.9043,4.6762695,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 15:47:00.000,48a2f3c8-6fe8-452a-9f09-dcee88bad611,
42296,4,0,86,2022-04-17 03:02:00.000,,,2022-04-17 03:06:23.601,2022-04-17 03:06:23.601,86,1.5659252,66.2334,3.5406494,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 03:03:00.000,f9455fc9-a2d5-47c9-929f-57a7fec4b5f8,
56795,4,0,109,2022-04-16 17:44:00.000,,,2022-04-16 17:47:05.651,2022-04-16 17:44:18.759,109,1.4889176,84.56348,4.4457397,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-16 17:45:00.000,43b622b0-7e84-47a0-b425-11690a852aac,
38644,4,0,72,2022-04-17 22:13:00.000,,,2022-04-17 22:14:59.371,2022-04-17 22:13:02.325,72,1.3777316,53.24117,2.8401809,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-17 22:14:00.000,130fd10f-9b1d-480e-8dca-b1ed925a63d1,
60000,4,0,120,2022-04-17 15:47:00.000,,,2022-04-17 15:50:24.246,2022-04-17 15:50:24.246,120,1.563444,93.80664,4.8796997,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 15:48:00.000,d9534470-f8b0-4ac7-bc87-e932f32afbed,
60000,4,0,104,2022-04-16 06:23:00.000,,,2022-04-16 06:24:58.711,2022-04-16 06:24:58.711,104,1.24,74.4,4.16,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-16 06:24:00.000,1a700b0b-4a14-4915-bf67-0e69253d3641,
60000,4,0,107,2022-04-17 22:14:00.000,,,2022-04-17 22:14:59.422,2022-04-17 22:14:59.422,107,1.2861665,77.17,4.28,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-17 22:15:00.000,9e6436b4-c4d0-493b-b863-f66533233763,
55440,4,0,110,2022-04-17 15:48:00.000,,,2022-04-17 15:50:24.292,2022-04-17 15:50:24.292,110,1.5480909,85.82617,4.4750366,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 15:49:00.000,e6cf01fd-0288-4146-86bd-072696c5b025,
20131,4,0,39,2022-04-17 03:03:00.000,,,2022-04-17 03:06:23.758,2022-04-17 03:06:23.758,39,1.5016489,30.230469,1.591919,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 03:04:00.000,bcd33256-1182-4dda-8c0a-ade0b27fc2f6,
60000,4,0,112,2022-04-16 17:45:00.000,,,2022-04-16 17:47:05.761,2022-04-16 17:47:05.761,112,1.4504069,87.024414,4.562683,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-16 17:46:00.000,2195ffb4-6216-4209-89ed-d4ac6ab8a2ca,
58292,4,9,105,2022-04-17 22:15:00.000,,,2022-04-17 22:17:57.271,2022-04-17 22:17:57.271,114,1.4444444,84.2,4.73,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-17 22:16:00.000,9c2a6629-3ec2-42c8-902f-259579fd9c5f,
7519,4,0,15,2022-04-15 17:51:00.000,,,2022-04-15 17:54:58.700,2022-04-15 17:54:58.700,15,1.5,11.28,0.59,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 17:52:00.000,592c3b03-c1a6-4f4c-9a9b-2e44867ffdb8,
60000,4,0,111,2022-04-17 15:49:00.000,,,2022-04-17 15:50:24.347,2022-04-17 15:50:24.347,111,1.4444661,86.66797,4.5183105,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 15:50:00.000,eaf20ea8-5360-420d-87e9-77afc295ce77,
58602,4,0,112,2022-04-17 22:16:00.000,,,2022-04-17 22:17:57.396,2022-04-17 22:17:57.396,112,1.4166666,83.02,4.49,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-17 22:17:00.000,0f1f53fa-a180-4e76-9777-179090d80d15,
28036,4,0,53,2022-04-17 15:50:00.000,,,2022-04-17 15:51:20.467,2022-04-17 15:50:24.405,53,1.4484272,40.609375,2.1790771,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 15:51:00.000,7e3e0bc0-5bdf-4033-89b8-ff3d7bd0f174,
37886,4,13,58,2022-04-17 03:04:00.000,,,2022-04-17 03:06:23.888,2022-04-17 03:06:23.888,71,1.6653726,63.095703,3.9534302,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 03:05:00.000,9dcc3c14-41e7-4004-835a-e2ef2998b251,
60000,4,0,111,2022-04-17 22:17:00.000,,,2022-04-17 22:18:04.685,2022-04-17 22:17:57.538,111,1.3608332,81.649994,4.4399996,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-17 22:18:00.000,f7338e77-c070-4ad5-9e1b-54facf22ecf6,
58416,4,0,110,2022-04-16 17:46:00.000,,,2022-04-16 17:47:05.805,2022-04-16 17:47:05.805,110,1.4678818,85.74902,4.4797974,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-16 17:47:00.000,1e795351-c65e-4fe1-814b-cc5796d288ca,
22827,4,0,32,2022-04-17 15:55:00.000,,,2022-04-17 15:55:27.831,2022-04-17 15:55:13.538,32,1.1075656,25.283203,1.2984619,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 15:56:00.000,797b0116-f74f-439f-8c19-8275f8548135,
927,4,0,2,2022-04-17 22:18:00.000,,,2022-04-17 22:18:01.050,2022-04-17 22:18:00.592,2,1.7423393,1.6152344,0.08081055,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 22:19:00.000,3f8916a8-c208-475c-8461-1c6186d5d48a,
58829,4,0,101,2022-04-16 06:24:00.000,,,2022-04-16 06:24:58.909,2022-04-16 06:24:58.809,101,1.2230251,71.95,4.0399685,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-16 06:25:00.000,6a92191c-a55d-41c5-b010-1750468788e0,
35600,4,0,68,2022-04-17 15:56:00.000,,,2022-04-17 15:57:08.498,2022-04-17 15:56:30.288,68,1.4750869,52.51367,2.7806396,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 15:57:00.000,29e6cf27-eed2-4d06-afa1-8593f6a979cc,
13379,4,0,35,2022-04-17 03:05:00.000,,,2022-04-17 03:06:24.015,2022-04-17 03:06:24.015,35,2.3661876,31.65918,1.5111694,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 03:06:00.000,46e540fb-3f02-4997-b596-7293826219f1,
39164,4,0,87,2022-04-17 22:28:00.000,,,2022-04-17 22:28:57.288,2022-04-17 22:28:57.288,87,1.7093271,66.94531,3.5611572,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 22:29:00.000,643f19a0-13c7-4251-9cd2-be66f2408d8c,
9498,4,0,17,2022-04-17 15:57:00.000,,,2022-04-17 15:57:14.374,2022-04-17 15:57:08.610,17,1.4031276,13.328125,0.69085693,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 15:58:00.000,4a478d92-13b6-4e21-ae2f-7cff9339d16b,
3965,4,0,10,2022-04-16 17:21:00.000,,,2022-04-16 17:28:00.391,2022-04-16 17:28:00.391,10,2.0,7.93,0.32,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-16 17:22:00.000,d1c6847e-aba7-4ddf-8048-5ba44c912b00,
53939,4,0,103,2022-04-17 22:30:00.000,,,2022-04-17 22:32:41.405,2022-04-17 22:30:10.986,103,1.5172633,81.83984,4.3344727,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 22:31:00.000,3de92f71-4864-4a83-9892-b1f75bd6fd07,
11602,4,0,20,2022-04-17 18:03:00.000,,,2022-04-17 18:04:07.467,2022-04-17 18:03:14.408,20,1.293197,15.003906,0.82928467,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 18:04:00.000,6e2907d7-3f4d-4369-ae38-3054d5ab9a1c,
37169,4,0,62,2022-04-15 17:55:00.000,,,2022-04-15 17:56:20.364,2022-04-15 17:55:30.181,62,1.1735404,43.62,2.5,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-15 17:56:00.000,43d00419-e4ee-4d01-bde9-5e7d29c7434f,
60000,4,0,99,2022-04-17 22:31:00.000,,,2022-04-17 22:32:41.573,2022-04-17 22:32:41.573,99,1.2704427,76.22656,4.0494385,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 22:32:00.000,77d9496d-ccc9-4f05-8a6d-64adba6cb1af,
8096,4,0,16,2022-04-17 03:06:00.000,,,2022-04-17 03:06:24.134,2022-04-17 03:06:24.134,16,1.5602493,12.6328125,0.64941406,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 03:07:00.000,edea4af9-87d5-46a9-bfd3-e5562656613f,
9567,4,0,11,2022-04-17 18:04:00.000,,,2022-04-17 18:04:09.592,2022-04-17 18:04:07.499,11,0.8860145,8.4765625,0.44995117,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 18:05:00.000,62ce97a2-aa30-46bc-9044-dfea50c62ff8,
5919,4,0,10,2022-04-16 17:23:00.000,,,2022-04-16 17:28:00.702,2022-04-16 17:28:00.702,10,1.1944444,7.07,0.47,UTC-0400,2ZwajQKcly,com.sec.android.app.shealth,2022-04-16 17:24:00.000,9c481c88-5e4f-4657-b20e-152ea8671b32,
10825,4,0,18,2022-04-17 22:32:00.000,,,2022-04-17 22:32:41.686,2022-04-17 22:32:41.686,18,1.2484976,13.515625,0.74560547,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 22:33:00.000,1a2a1d03-ec35-4863-891f-cda8c1a7f56e,
11700,4,0,20,2022-04-17 18:05:00.000,,,2022-04-17 18:05:24.925,2022-04-17 18:05:24.925,20,1.2658252,14.810547,0.8359375,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 18:06:00.000,da18e978-cb6c-435a-a90b-bc26de8e9478,
60000,4,0,108,2022-04-16 06:25:00.000,,,2022-04-16 06:28:19.733,2022-04-16 06:28:19.733,108,1.3832113,82.992676,4.417755,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-16 06:26:00.000,2b71b17a-2d66-4799-a0fc-94edd1500748,
22154,4,16,38,2022-04-17 03:08:00.000,,,2022-04-17 03:13:49.179,2022-04-17 03:13:49.179,54,2.2191765,49.16504,3.0012817,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 03:09:00.000,e470faf0-b9b2-4427-88d2-db3e5d7eb939,
21019,4,0,40,2022-04-17 18:06:00.000,,,2022-04-17 18:09:12.930,2022-04-17 18:09:12.930,40,1.4659129,30.8125,1.6421509,UTC-0400,srrFtdx0wv,com.sec.android.app.shealth,2022-04-17 18:07:00.000,5e74ad19-05ad-45dc-8e06-f2f0aa075bff,
